DEPTH,CALI,DT,DTS,GR,NPHI,PHIE,RHOB,RT,TEMP
3956.1515,8.199,76.247,132.09,41.235,0.1754,0.1859,2.3469,0.538,107.2615
3956.3039,8.229,76.249,131.948,41.099,0.1947,0.2076,2.3131,0.547,107.2657
3956.4563,8.223,76.3621,132.1861,34.45,0.1814,0.2053,2.323,0.553,107.2699
3956.6087,8.241,76.5431,132.7341,31.225,0.1896,0.2066,2.324,0.554,107.2742
3956.7611,8.241,76.7291,133.185,38.391,0.1643,0.1939,2.3399,0.556,107.2784
3956.9135,8.205,76.867,133.1249,43.319,0.1624,0.1866,2.35,0.573,107.2826
3957.0659,8.223,76.961,132.8469,42.037,0.1573,0.1334,2.4227,0.612,107.2869
3957.2183,8.223,77.0551,132.449,83.638,0.1485,0.185,2.3563,0.669,107.2911
3957.3707,8.278,77.164,132.3241,79.298,0.1819,0.1461,2.3968,0.72,107.2953
3957.5231,8.241,77.239,132.638,88.058,0.1522,0.2008,2.3333,0.74,107.2996
3957.6755,8.235,77.259,132.462,74.333,0.1529,0.2237,2.2971,0.737,107.3038
3957.8279,8.217,77.3321,132.6059,68.166,0.1837,0.225,2.294,0.726,107.308
3957.9803,8.223,77.6112,132.262,59.247,0.166,0.2149,2.3109,0.709,107.3123
3958.1327,8.217,78.0722,132.288,51.839,0.1702,0.1491,2.3967,0.689,107.3165
3958.2851,8.223,78.465,132.231,51.536,0.1856,0.1616,2.3761,0.67,107.3207
3958.4375,8.205,78.5509,132.0049,48.523,0.1677,0.174,2.365,0.653,107.325
3958.5899,8.217,78.3249,131.3889,51.164,0.1682,0.1747,2.364,0.64,107.3292
3958.7423,8.205,78.0049,130.8519,50.502,0.1524,0.1691,2.376,0.633,107.3335
3958.8947,8.217,77.7629,130.2889,45.789,0.1752,0.1641,2.376,0.633,107.3377
3959.0471,8.205,77.623,129.5629,44.904,0.1606,0.1932,2.3421,0.634,107.3419
3959.1995,8.223,77.5139,128.7429,45.255,0.1564,0.2243,2.2962,0.631,107.3462
3959.3519,8.223,77.2148,128.13,44.515,0.1649,0.1697,2.3717,0.629,107.3504
3959.5043,8.434,76.7718,128.0741,49.194,0.1585,0.0751,2.5025,0.635,107.3546
3959.6567,8.422,76.3759,128.6813,47.237,0.1687,0.0939,2.4761,0.652,107.3589
3959.8091,8.452,76.1149,130.2893,60.669,0.1629,0.1037,2.4591,0.675,107.3631
3959.9615,8.446,75.8969,131.8762,71.822,0.1451,0.1197,2.4431,0.703,107.3673
3960.1139,8.488,75.5478,132.8431,72.644,0.1625,0.0388,2.5446,0.741,107.3716
3960.2663,8.464,75.0248,133.4402,103.445,0.1485,0.0462,2.539,0.788,107.3758
3960.4187,8.506,74.5309,134.3653,110.905,0.1598,0.0495,2.532,0.823,107.38
3960.5711,8.464,74.3401,135.9601,109.908,0.1641,0.0699,2.5041,0.832,107.3843
3960.7235,8.446,74.5452,136.1982,88.939,0.1583,0.0766,2.497,0.82,107.3885
3960.8759,8.3678,75.0372,137.0303,68.997,0.1411,0.164,2.3862,0.7907,107.3927
3961.0283,8.344,75.6383,138.3611,65.947,0.1632,0.1898,2.3462,0.746,107.397
3961.1807,8.368,76.2773,138.822,47.368,0.1694,0.1932,2.34,0.691,107.4012
3961.3331,8.35,76.9994,138.8369,46.619,0.1947,0.2032,2.3201,0.639,107.4054
3961.4855,8.386,77.8764,138.0379,47.986,0.1793,0.2139,2.31,0.604,107.4097
3961.6379,8.368,78.8324,137.7079,54.047,0.1926,0.1888,2.3399,0.593,107.4139
3961.7903,8.32,79.6502,137.2959,57.454,0.1866,0.127,2.4237,0.599,107.4182
3961.9427,8.308,80.1431,136.6288,50.599,0.1742,0.1322,2.42,0.611,107.4224
3962.0951,8.278,80.287,135.7988,50.784,0.1653,0.155,2.3921,0.622,107.4266
3962.2475,8.259,80.246,134.4978,50.086,0.1602,0.2115,2.3163,0.629,107.4309
3962.3999,8.284,80.2891,133.4548,46.624,0.1742,0.2186,2.305,0.633,107.4351
3962.5523,8.259,80.5822,132.3098,44.358,0.175,0.1804,2.3558,0.635,107.4393
3962.7047,8.265,81.0412,131.2328,43.239,0.1932,0.1682,2.3676,0.636,107.4436
3962.8571,8.284,81.398,129.9429,37.691,0.1694,0.2056,2.3237,0.639,107.4478
3963.0095,8.278,81.4159,129.678,43.83,0.176,0.2218,2.3001,0.651,107.452
3963.1619,8.259,81.0808,129.8071,44.435,0.1821,0.1585,2.3837,0.674,107.4563
3963.3143,8.271,80.6178,130.4369,48.443,0.179,0.1619,2.38,0.704,107.4605
3963.4667,8.205,80.2408,129.9678,53.401,0.1694,0.1704,2.371,0.732,107.4647
3963.6191,8.187,79.8827,128.997,53.079,0.1719,0.1655,2.377,0.756,107.469
3963.7715,8.175,79.2385,128.9873,51.501,0.1713,0.1575,2.388,0.781,107.4732
3963.9239,8.193,78.1023,130.5512,51.837,0.1302,0.1035,2.4707,0.812,107.4774
3964.0763,8.193,76.5973,131.415,61.178,0.1377,0.1175,2.4501,0.846,107.4817
3964.2287,8.32,75.0975,131.6489,70.745,0.1327,0.0698,2.5157,0.872,107.4859
3964.3811,8.302,73.9467,131.3298,78.853,0.1407,0.0786,2.5021,0.887,107.4902
3964.5335,8.32,73.2619,130.379,80.475,0.1295,0.0844,2.497,0.891,107.4944
3964.6859,8.296,72.982,130.2791,73.614,0.1382,0.1095,2.4611,0.878,107.4986
3964.8383,8.308,73.0562,130.5342,67.966,0.141,0.129,2.4341,0.856,107.5029
3964.9907,8.284,73.5144,131.8522,61.575,0.1513,0.1642,2.3842,0.835,107.5071
3965.1431,8.296,74.4086,132.9763,57.96,0.1516,0.1812,2.3611,0.811,107.5113
3965.2955,8.296,75.7237,134.7054,48.99,0.1631,0.1852,2.353,0.777,107.5156
3965.4479,8.241,77.3047,136.6435,49.125,0.1687,0.163,2.3819,0.742,107.5198
3965.6003,8.235,78.8485,139.2802,50.07,0.1628,0.1493,2.4019,0.718,107.524
3965.7527,8.241,80.0333,140.527,54.421,0.1875,0.1883,2.3432,0.71,107.5283
3965.9051,8.229,80.7011,140.5741,54.167,0.1724,0.1852,2.351,0.714,107.5325
3966.0575,8.193,80.8999,140.925,50.395,0.1747,0.173,2.3669,0.723,107.5367
3966.2099,8.181,80.7819,141.1091,50.714,0.1718,0.1625,2.3819,0.728,107.541
3966.3623,8.217,80.4939,141.4019,55.192,0.1809,0.1471,2.4009,0.728,107.5452
3966.5147,8.193,80.1539,141.0498,52.175,0.1957,0.1424,2.404,0.723,107.5494
3966.6671,8.181,79.872,140.1186,55.209,0.1679,0.1528,2.396,0.713,107.5537
3966.8195,8.223,79.7701,138.1457,53.238,0.1884,0.1378,2.4119,0.689,107.5579
3966.9719,8.278,79.9251,136.2924,49.049,0.1749,0.1722,2.3682,0.651,107.5621
3967.1243,8.278,80.216,132.7882,42.675,0.1855,0.1844,2.3491,0.613,107.5664
3967.2767,8.284,80.2797,128.595,41.107,0.1878,0.187,2.345,0.592,107.5706
3967.4291,8.247,79.6643,123.5457,41.671,0.1768,0.194,2.338,0.607,107.5749
3967.5815,8.217,78.0749,122.1258,42.61,0.1676,0.1831,2.3549,0.69,107.5791
3967.7339,8.217,75.6338,120.9809,41.524,0.1413,0.01,2.62,0.894,107.5833
3967.8863,8.308,72.913,120.1691,43.773,0.1347,0.01,2.6688,1.271,107.5876
3968.0387,8.386,70.5462,120.7221,50.431,0.0964,0.01,2.7397,1.715,107.5918
3968.1911,8.29,68.7975,121.0673,48.597,0.0946,0.01,2.7261,1.94,107.596
3968.3435,8.235,67.6258,122.7083,50.87,0.1445,0.01,2.6065,1.833,107.6003
3968.4959,8.259,67.0842,124.3573,53.465,0.1375,0.0611,2.5283,1.485,107.6045
3968.6483,8.145,67.5278,126.2524,53.593,0.1418,0.138,2.4224,1.115,107.6087
3968.8007,8.133,69.3103,128.6873,55.377,0.1485,0.1444,2.412,0.854,107.613
3968.9531,8.133,72.2214,130.4012,45.091,0.1782,0.1696,2.3712,0.695,107.6172
3969.1055,8.133,75.3901,131.7899,42.716,0.1951,0.1939,2.3341,0.6,107.6214
3969.2579,8.145,77.9027,131.2717,39.388,0.1766,0.1868,2.3479,0.551,107.6257
3969.4103,8.205,79.3913,129.8118,37.704,0.1912,0.1587,2.3858,0.541,107.6299
3969.5627,8.193,79.9639,128.8087,37.243,0.1624,0.181,2.3591,0.564,107.6341
3969.7151,8.175,79.7826,126.8992,36.786,0.1434,0.1557,2.3978,0.617,107.6384
3969.8675,8.386,78.8172,127.7733,35.602,0.1422,0.1296,2.4339,0.718,107.6426
3970.0199,8.392,76.9749,123.6841,36.793,0.1311,0.1211,2.4479,0.911,107.6469
3970.1723,8.476,74.4047,124.4737,30.028,0.1339,0.01,2.6382,1.229,107.6511
3970.3247,8.476,71.5849,117.8055,28.385,0.0873,0.01,2.6619,1.647,107.6553
3970.4771,8.53,69.0782,120.8026,25.748,0.0721,0.01,2.7397,2.075,107.6596
3970.6295,8.53,67.2846,123.8526,23.965,0.0609,0.01,2.737,2.295,107.6638
3970.7819,8.452,66.4251,127.2223,28.612,0.0678,0.0399,2.5826,2.066,107.668
3970.9343,8.35,66.5875,128.6751,24.704,0.1109,0.1335,2.4386,1.617,107.6723
3971.0867,8.374,67.7259,128.9872,29.702,0.1216,0.1401,2.4241,1.236,107.6765
3971.2391,8.308,69.6781,130.0941,34.864,0.1358,0.1956,2.3413,0.985,107.6807
3971.3915,8.362,72.1681,130.7844,37.25,0.1615,0.1827,2.3569,0.849,107.685
3971.5439,8.386,74.7259,132.84,43.346,0.1729,0.202,2.3281,0.799,107.6892
3971.6963,8.35,76.7865,132.987,44.946,0.1637,0.1519,2.3987,0.819,107.6934
3971.8487,8.332,78.0002,132.8457,47.821,0.1724,0.1148,2.4478,0.899,107.6977
3972.0011,8.3738,78.3794,131.456,56.8394,0.1597,0.1131,2.4529,1.021,107.7019
3972.1535,8.344,78.1888,131.6632,56.257,0.1561,0.1194,2.445,1.151,107.7061
3972.3059,8.302,77.7598,132.6234,57.024,0.175,0.1332,2.4221,1.273,107.7104
3972.4583,8.284,77.3679,134.5983,54.035,0.1641,0.1386,2.417,1.354,107.7146
3972.6107,8.271,77.1831,136.5324,57.521,0.1617,0.1194,2.4439,1.359,107.7189
3972.7631,8.332,77.3392,139.0065,55.666,0.1724,0.1373,2.4171,1.299,107.7231
3972.9155,8.332,77.9144,141.9202,49.141,0.1665,0.1441,2.409,1.189,107.7273
3973.0679,8.32,78.8525,143.103,52.816,0.1751,0.1558,2.3911,1.031,107.7316
3973.2203,8.32,80.0406,143.0009,47.846,0.1809,0.1826,2.3531,0.86,107.7358
3973.3727,8.29,81.3264,142.5618,48.376,0.1807,0.2146,2.3092,0.725,107.74
3973.5251,8.32,82.3661,141.7127,44.04,0.217,0.2098,2.308,0.657,107.7443
3973.6775,8.35,82.6647,140.1703,45.949,0.222,0.2018,2.318,0.665,107.7485
3973.8299,8.446,81.9383,136.0335,44.944,0.2123,0.1228,2.4345,0.737,107.7527
3973.9823,8.434,80.3271,133.1554,48.21,0.1727,0.1294,2.428,0.84,107.757
3974.1347,8.458,78.2961,129.8628,52.089,0.1747,0.0112,2.6033,0.937,107.7612
3974.2871,8.434,76.2972,128.4695,45.202,0.1687,0.0482,2.5522,1.009,107.7654
3974.4395,8.452,74.4813,125.817,48.344,0.1367,0.0324,2.5739,1.023,107.7697
3974.5919,8.404,72.8174,126.0476,35.733,0.1498,0.1063,2.4704,0.947,107.7739
3974.7443,8.398,71.4617,123.734,31.503,0.1411,0.1295,2.4381,0.826,107.7781
3974.8967,8.386,70.7611,123.45,31.699,0.1459,0.1582,2.3942,0.72,107.7824
3975.0491,8.398,70.9094,123.6855,33.41,0.163,0.168,2.3771,0.646,107.7866
3975.2015,8.404,71.7415,126.6944,32.637,0.1595,0.1794,2.3621,0.596,107.7909
3975.3539,8.404,72.8194,128.9042,34.77,0.1722,0.1841,2.353,0.567,107.7951
3975.5063,8.374,73.7213,129.999,33.941,0.1562,0.2021,2.3311,0.559,107.7993
3975.6587,8.404,74.2981,129.8559,35.005,0.1492,0.1946,2.343,0.575,107.8036
3975.8111,8.398,74.6481,129.529,36.402,0.1654,0.1794,2.3609,0.623,107.8078
3975.9635,8.404,74.845,129.365,36.336,0.156,0.1793,2.363,0.71,107.812
3976.1159,8.434,74.8168,129.5071,42.722,0.1727,0.1378,2.4168,0.842,107.8163
3976.2683,8.458,74.4547,129.979,45.599,0.1646,0.0847,2.4947,1.04,107.8205
3976.4207,8.518,73.7636,129.7429,70.559,0.1382,0.01,2.6703,1.313,107.8247
3976.5731,8.512,72.8926,129.1658,71.63,0.1892,0.01,2.7298,1.608,107.829
3976.7255,8.53,72.0377,128.01,66.298,0.2053,0.01,2.6892,1.823,107.8332
3976.8779,8.488,71.3208,127.9632,73.084,0.1841,0.01,2.6292,1.888,107.8374
3977.0303,8.518,70.852,129.3505,67.959,0.1504,0.0128,2.5941,1.768,107.8417
3977.1827,8.506,70.8323,132.1246,75.407,0.1666,0.0517,2.5372,1.459,107.8459
3977.3351,8.464,71.4616,135.8315,75.803,0.16,0.0665,2.5181,1.086,107.8501
3977.4875,8.374,72.7898,138.6611,58.382,0.1676,0.2018,2.3297,0.79,107.8544
3977.6399,8.362,74.673,139.2762,47.733,0.1955,0.1772,2.3579,0.607,107.8586
3977.7923,8.235,76.8509,140.3261,35.794,0.2179,0.2401,2.2664,0.51,107.8629
3977.9447,8.199,78.9908,140.8081,34.574,0.2257,0.2392,2.266,0.468,107.8671
3978.0971,8.199,80.6854,141.127,31.236,0.1939,0.2585,2.2421,0.463,107.8713
3978.2495,8.181,81.5389,140.9527,36.935,0.1916,0.2083,2.3157,0.495,107.8756
3978.4019,8.175,81.3676,139.1138,33.5,0.1497,0.1797,2.3638,0.569,107.8798
3978.5543,8.145,80.4025,137.9775,48.932,0.1854,0.1426,2.4078,0.687,107.884
3978.7067,8.145,79.2196,135.0268,45.775,0.1478,0.0905,2.4877,0.82,107.8883
3978.8591,8.145,78.3148,134.1359,49.135,0.148,0.1349,2.4262,0.88,107.8925
3979.0115,8.097,77.8299,133.7381,47.384,0.1448,0.2316,2.2846,0.826,107.8967
3979.1639,8.079,77.7051,134.1991,44.641,0.2039,0.2086,2.3129,0.748,107.901
3979.3163,8.049,77.8932,134.807,41.678,0.2075,0.2296,2.2831,0.716,107.9052
3979.4687,7.995,78.2971,134.7003,43.932,0.1795,0.1711,2.3697,0.732,107.9094
3979.6211,7.971,78.6049,136.2489,43.509,0.1732,0.1855,2.3511,0.785,107.9137
3979.7735,8.229,78.3876,135.5557,43.804,0.159,0.1617,2.3869,0.87,107.9179
3979.9259,8.259,77.4514,133.6963,46.813,0.1592,0.0431,2.5603,0.989,107.9221
3980.0783,8.229,76.0684,129.2269,39.548,0.1668,0.0377,2.5759,1.152,107.9264
3980.2307,8.229,74.7366,128.4158,41.714,0.1452,0.0256,2.5929,1.347,107.9306
3980.3831,8.199,73.7868,127.3361,48.213,0.124,0.1439,2.4187,1.451,107.9349
3980.5355,8.139,73.316,128.2264,37.816,0.1754,0.1851,2.3513,1.346,107.9391
3980.6879,8.175,73.3082,130.4083,37.309,0.1748,0.2148,2.3102,1.143,107.9433
3980.8403,8.235,73.6983,132.3073,34.955,0.1728,0.2293,2.2881,0.966,107.9476
3980.9927,8.32,74.3984,134.2793,34.499,0.1862,0.1983,2.3308,0.838,107.9518
3981.1451,8.332,75.2884,136.3314,34.291,0.2081,0.1963,2.331,0.77,107.956
3981.2975,8.338,76.2214,138.7596,35.321,0.1535,0.1168,2.4555,0.768,107.9603
3981.4499,8.308,77.0743,142.2303,50.662,0.1739,0.1171,2.446,0.806,107.9645
3981.6023,8.296,77.7743,143.9422,56.831,0.1562,0.1225,2.442,0.827,107.9687
3981.7547,8.259,78.3563,145.1023,56.69,0.1978,0.1783,2.3563,0.78,107.973
3981.9071,8.29,79.0465,146.9554,52.607,0.1841,0.1862,2.348,0.693,107.9772
3982.0595,8.308,80.1597,149.1764,43.894,0.2103,0.2234,2.2912,0.628,107.9814
3982.2119,8.302,81.7678,151.6388,46.694,0.2062,0.2285,2.285,0.617,107.9857
3982.3643,8.284,83.4775,150.3193,40.596,0.1805,0.2477,2.2591,0.646,107.9899
3982.5167,8.271,84.579,145.8047,44.928,0.201,0.245,2.263,0.668,107.9941
3982.6691,8.308,84.4934,138.4201,39.083,0.1905,0.2157,2.3058,0.661,107.9984
3982.8215,8.271,83.126,133.0245,40.237,0.2067,0.1775,2.3558,0.679,108.0026
3982.9739,8.265,80.8198,129.7466,40.692,0.1688,0.1555,2.3939,0.798,108.0069
3983.1263,8.3381,78.0172,127.2146,41.3296,0.1935,0.0501,2.5553,1.0893,108.0111
3983.2787,8.344,75.1297,124.9637,38.678,0.181,0.057,2.547,1.558,108.0153
3983.4311,8.356,72.2117,122.9217,37.503,0.1125,0.0167,2.6117,2.185,108.0196
3983.5835,8.308,69.3779,120.9719,31.459,0.0923,0.0139,2.622,3.01,108.0238
3983.7359,8.338,66.9053,120.1005,31.929,0.0898,0.01,2.6479,3.594,108.028
3983.8883,8.247,65.2417,117.2159,28.944,0.096,0.0166,2.6201,3.38,108.0323
3984.0407,8.217,64.6551,116.2762,34.376,0.1106,0.01,2.627,2.935,108.0365
3984.1931,8.235,64.9573,117.5123,35.127,0.1102,0.0351,2.5852,2.52,108.0407
3984.3455,8.235,65.6954,119.5323,43.424,0.1091,0.0632,2.5342,2.123,108.045
3984.4979,8.145,66.5384,121.4124,36.662,0.1064,0.0805,2.5121,1.811,108.0492
3984.6503,8.145,67.3884,123.759,28.928,0.0962,0.1092,2.4741,1.586,108.0534
3984.8027,8.163,68.1832,124.02,28.532,0.1281,0.1278,2.4451,1.41,108.0577
3984.9551,8.121,68.7411,124.1772,31.604,0.0997,0.1406,2.4281,1.294,108.0619
3985.1075,8.139,68.947,119.1617,33.894,0.1248,0.1329,2.434,1.27,108.0661
3985.2599,8.187,68.9139,117.2457,28.564,0.1458,0.0831,2.5157,1.346,108.0704
3985.4123,8.187,68.6548,115.3162,33.094,0.1564,0.0493,2.5648,1.5,108.0746
3985.5647,8.145,68.2047,116.2922,25.305,0.1455,0.067,2.5441,1.684,108.0788
3985.7171,8.169,67.5736,117.8351,26.633,0.1457,0.0574,2.5579,1.848,108.0831
3985.8695,8.157,66.7206,118.585,26.829,0.1299,0.0579,2.557,1.963,108.0873
3986.0219,8.037,65.7737,118.8438,28.698,0.0613,0.0985,2.4942,2.017,108.0916
3986.1743,8.019,65.0428,117.558,26.901,0.0648,0.1096,2.4771,2.055,108.0958
3986.3267,7.947,64.721,117.533,30.637,0.0916,0.081,2.5168,2.129,108.1
3986.4791,7.935,64.6349,117.388,28.005,0.0922,0.0578,2.5558,2.258,108.1043
3986.6315,7.923,64.3898,117.6495,31.112,0.1186,0.0509,2.564,2.434,108.1085
3986.7839,7.929,63.8358,120.9813,34.939,0.0996,0.0259,2.5999,2.63,108.1127
3986.9363,7.923,63.278,122.6423,40.72,0.143,0.01,2.6637,2.746,108.117
3987.0887,7.911,63.1702,124.7752,40.814,0.16,0.0337,2.5823,2.612,108.1212
3987.2411,7.953,63.7305,125.8474,39.241,0.1598,0.0581,2.5451,2.183,108.1254
3987.3935,7.953,64.8406,128.3302,40.42,0.1513,0.0626,2.537,1.706,108.1297
3987.5459,8.019,66.2176,129.6641,44.677,0.1604,0.1508,2.4025,1.404,108.1339
3987.6983,8.007,67.6747,130.3271,40.891,0.1463,0.1772,2.3681,1.276,108.1381
3987.8507,7.971,69.2368,131.341,40.192,0.1639,0.1608,2.3879,1.221,108.1424
3988.0031,7.995,70.9808,131.6511,33.701,0.1743,0.1217,2.4498,1.143,108.1466
3988.1555,8.007,72.8267,132.1528,30.489,0.1774,0.129,2.441,1.018,108.1508
3988.3079,7.989,74.4755,130.6057,30.095,0.1194,0.1387,2.4271,0.895,108.1551
3988.4603,7.875,75.5231,128.4744,30.289,0.1419,0.1874,2.3543,0.825,108.1593
3988.6127,7.875,75.7278,124.3308,30.327,0.1321,0.1995,2.3351,0.822,108.1636
3988.7651,7.821,75.2166,122.7919,30.451,0.1295,0.1945,2.343,0.882,108.1678
3988.9175,7.748,74.3566,121.893,30.521,0.1184,0.1153,2.4625,1.001,108.172
3989.0699,7.676,73.4386,121.6448,31.245,0.1193,0.0824,2.5138,1.177,108.1763
3989.2223,7.652,72.4885,120.1896,31.659,0.1286,0.1086,2.4722,1.383,108.1805
3989.3747,7.821,71.3554,117.8838,35.683,0.1294,0.0995,2.483,1.57,108.1847
3989.5271,7.851,69.9633,116.8121,36.778,0.1304,0.1026,2.477,1.723,108.189
3989.6795,7.851,68.4985,117.7301,36.665,0.1445,0.0914,2.4949,1.901,108.1932
3989.8319,7.875,67.3698,118.4115,38.328,0.1209,0.1072,2.4711,2.156,108.1974
3989.9843,7.881,66.9802,121.3413,41.364,0.1842,0.0989,2.479,2.426,108.2017
3990.1367,7.857,67.4996,123.3442,34.914,0.1778,0.0929,2.4939,2.39,108.2059
3990.2891,7.869,68.7777,124.93,35.207,0.1767,0.0618,2.5428,1.856,108.2101
3990.4415,7.875,70.4628,124.6617,38.878,0.1487,0.0635,2.537,1.279,108.2144
3990.5939,7.929,72.1856,122.7694,34.798,0.1503,0.0632,2.541,0.947,108.2186
3990.7463,7.977,73.6274,118.8648,37.071,0.1076,0.1089,2.4713,0.814,108.2228
3990.8987,8.013,74.494,117.44,33.538,0.1074,0.1507,2.4122,0.818,108.2271
3991.0511,8.055,74.5286,117.5461,39.851,0.1103,0.15,2.413,0.973,108.2313
3991.2035,8.157,73.6042,118.2051,41.771,0.1011,0.1762,2.3719,1.428,108.2355
3991.3559,8.163,71.836,119.0381,40.428,0.1246,0.1916,2.3477,2.562,108.2398
3991.5083,8.434,69.575,119.7703,43.372,0.1194,0.01,2.6388,4.213,108.244
3991.6607,8.434,67.3193,121.5766,41.521,0.1259,0.01,2.7207,3.747,108.2483
3991.8131,7.995,65.6357,125.6213,34.592,0.1753,0.2117,2.3146,2.313,108.2525
3991.9655,8.001,65.0413,133.7818,34.266,0.1705,0.2179,2.306,1.42,108.2567
3992.1179,8.019,65.7889,139.306,35.897,0.2121,0.178,2.3588,0.923,108.261
3992.2703,8.001,67.7613,145.8615,40.479,0.2239,0.1698,2.368,0.653,108.2652
3992.4227,8.091,70.5975,149.1284,33.771,0.2284,0.2238,2.2883,0.522,108.2694
3992.5751,8.145,73.8795,152.0672,36.03,0.2191,0.2526,2.2492,0.472,108.2737
3992.7275,8.103,77.2664,153.0762,34.713,0.2414,0.2421,2.26,0.461,108.2779
3992.8799,8.049,80.4752,154.3488,30.562,0.1955,0.2295,2.2859,0.452,108.2821
3993.0323,8.025,83.1348,153.1915,33.436,0.2205,0.1131,2.4633,0.428,108.2864
3993.1847,8.007,84.8512,149.9183,32.029,0.2199,0.1342,2.4311,0.4,108.2906
3993.3371,7.929,85.4158,145.1393,40.056,0.1444,0.116,2.4549,0.385,108.2948
3993.4895,7.923,84.8994,140.2943,40.533,0.1371,0.1169,2.455,0.399,108.2991
3993.6419,7.899,83.6093,135.6716,49.158,0.1451,0.1159,2.455,0.455,108.3033
3993.7943,7.833,81.9683,133.3299,51.981,0.1594,0.16,2.3903,0.573,108.3075
3993.9467,7.833,80.3253,132.4169,49.134,0.1929,0.1497,2.399,0.76,108.3118
3994.0991,7.809,78.8524,131.8371,46.38,0.1696,0.1476,2.406,0.956,108.316
3994.2515,7.881,77.5998,132.4711,50.1944,0.1731,0.1298,2.4306,1.0335,108.3203
3994.4039,7.881,76.6658,133.1084,52.992,0.1654,0.1509,2.4021,0.988,108.3245
3994.5563,7.887,76.171,135.7111,45.487,0.1728,0.1445,2.41,0.923,108.3287
3994.7087,7.887,76.2312,136.4827,54.47,0.1702,0.1525,2.399,0.896,108.333
3994.8611,7.875,76.7153,141.2493,48.183,0.1927,0.116,2.4468,0.913,108.3372
3995.0135,7.863,77.3162,143.1292,41.284,0.1684,0.1759,2.3663,0.949,108.3414
3995.1659,7.857,77.8142,144.8211,40.784,0.1815,0.1703,2.372,0.961,108.3457
3995.3183,7.851,78.1942,145.435,38.726,0.1995,0.2041,2.3212,0.919,108.3499
3995.4707,7.953,78.5392,145.781,42.752,0.1867,0.1994,2.33,0.836,108.3541
3995.6231,7.965,78.9062,145.4528,40.112,0.1906,0.1884,2.3449,0.744,108.3584
3995.7755,8.001,79.3152,144.3549,40.645,0.1934,0.1683,2.3729,0.667,108.3626
3995.9279,7.983,79.7972,143.8242,38.148,0.1948,0.173,2.366,0.618,108.3668
3996.0803,8.001,80.3632,145.0939,42.82,0.1837,0.1603,2.3859,0.599,108.3711
3996.2327,8.007,80.9182,144.231,41.018,0.203,0.1657,2.375,0.601,108.3753
3996.3851,8.001,81.258,144.4407,46.849,0.1894,0.1652,2.378,0.623,108.3795
3996.5375,7.995,81.2348,142.69,43.212,0.2055,0.1338,2.4228,0.666,108.3838
3996.6899,8.007,80.8648,142.942,46.259,0.1735,0.1305,2.43,0.722,108.388
3996.8423,7.929,80.2877,143.0158,48.523,0.182,0.14,2.4151,0.775,108.3923
3996.9947,7.917,79.6608,141.7367,44.867,0.1788,0.1348,2.423,0.817,108.3965
3997.1471,7.971,79.0948,139.9188,45.926,0.1705,0.152,2.4001,0.865,108.4007
3997.2995,8.007,78.6459,138.4978,45.631,0.1681,0.1481,2.406,0.924,108.405
3997.4519,7.983,78.3069,137.2818,48.699,0.1968,0.1065,2.4618,0.978,108.4092
3997.6043,7.917,78.0349,135.6458,51.792,0.1596,0.0647,2.5257,1.004,108.4134
3997.7567,7.923,77.8149,134.3609,48.303,0.1639,0.0893,2.4901,1.006,108.4177
3997.9091,7.911,77.682,133.4679,52.729,0.1615,0.059,2.5338,1.017,108.4219
3998.0615,7.911,77.662,132.7969,59.589,0.1631,0.0775,2.5071,1.062,108.4261
3998.2139,7.887,77.6709,132.132,57.163,0.1835,0.1258,2.4353,1.135,108.4304
3998.3663,7.875,77.5048,131.7821,49.893,0.1886,0.1625,2.3822,1.198,108.4346
3998.5187,7.875,77.0417,132.2151,48.765,0.177,0.1767,2.3641,1.188,108.4388
3998.6711,7.857,76.4248,132.9,34.262,0.1653,0.2128,2.3142,1.079,108.4431
3998.8235,7.845,75.971,132.961,26.182,0.1719,0.2041,2.326,0.923,108.4473
3998.9759,7.857,75.8951,132.6289,24.143,0.176,0.2223,2.2991,0.78,108.4515
3999.1283,7.851,76.1742,132.116,25.813,0.1987,0.2212,2.298,0.668,108.4558
3999.2807,7.947,76.6092,131.9721,23.856,0.1941,0.2284,2.288,0.581,108.46
3999.4331,7.977,77.0102,132.6862,21.419,0.1588,0.2142,2.3119,0.519,108.4642
3999.5855,7.947,77.3792,133.7521,23.758,0.1623,0.2192,2.304,0.48,108.4685
3999.7379,7.911,77.8333,134.7262,24.012,0.178,0.2223,2.299,0.459,108.4727
3999.8903,7.887,78.4163,136.274,24.729,0.1845,0.1851,2.3558,0.45,108.477
4000.0427,7.863,79.0362,136.1321,23.28,0.1757,0.1427,2.4237,0.449,108.4812
4000.1951,7.875,79.5381,137.1051,30.431,0.1601,0.1681,2.3792,0.458,108.4854
4000.3475,7.851,79.772,137.589,36.94,0.1628,0.238,2.2744,0.478,108.4897
4000.4999,7.869,79.6999,137.596,37.107,0.1569,0.2161,2.3089,0.515,108.4939
4000.6523,7.905,79.4659,137.3669,33.153,0.1829,0.1854,2.3508,0.56,108.4981
4000.8047,7.857,79.286,136.6957,32.809,0.1648,0.125,2.4446,0.59,108.5024
4000.9571,7.875,79.3031,134.8898,38.448,0.1751,0.1392,2.4181,0.594,108.5066
4001.1095,7.863,79.459,133.4397,39.124,0.176,0.1454,2.409,0.595,108.5108
